type,text,proper_or_common,salience,num_mentions,mentions
OTHER,influence,COMMON,5.3683223e-05,1,influence
OTHER,learning process,COMMON,5.361023e-05,1,learning process
PERSON,agent,COMMON,5.30086e-05,1,agent
OTHER,success,COMMON,5.2651063e-05,1,success
OTHER,success,COMMON,5.262174e-05,1,success
OTHER,student success,COMMON,5.2593703e-05,1,student success
OTHER,light,COMMON,5.222574e-05,1,light
PERSON,each other,COMMON,5.2132284e-05,1,each other
OTHER,all,COMMON,5.1576244e-05,1,all
OTHER,all,COMMON,5.155615e-05,1,all
OTHER,all,COMMON,5.1511623e-05,1,all
OTHER,understanding,COMMON,5.1434323e-05,1,understanding
OTHER,hands,COMMON,5.1420633e-05,1,hands
PERSON,peers,COMMON,5.1391246e-05,1,peers
PERSON,peers,COMMON,5.1391246e-05,1,peers
OTHER,chart,COMMON,5.080518e-05,1,chart
OTHER,some,COMMON,5.045807e-05,1,some
OTHER,joy,COMMON,5.0139333e-05,1,joy
ORGANIZATION,peer group,COMMON,4.9824735e-05,1,peer group
OTHER,service,COMMON,4.9820548e-05,1,service
PERSON,part,COMMON,4.9755705e-05,1,part
OTHER,qualities,COMMON,4.9737937e-05,1,qualities
OTHER,topics,COMMON,4.9377686e-05,1,topics
OTHER,acoustics,COMMON,4.9364447e-05,1,acoustics
OTHER,leash,COMMON,4.9340604e-05,1,leash
LOCATION,towns,COMMON,4.9329912e-05,1,towns
OTHER,byproduct,COMMON,4.9324633e-05,1,byproduct
OTHER,horizon,COMMON,4.9321145e-05,1,horizon
OTHER,velvet,COMMON,4.9321145e-05,1,velvet
OTHER,steer,COMMON,4.9321145e-05,1,steer
EVENT,crash,COMMON,4.9321145e-05,1,crash
OTHER,pockets,COMMON,4.931422e-05,1,pockets
OTHER,description,COMMON,4.93125e-05,1,description
OTHER,anod,COMMON,4.9307375e-05,1,anod
OTHER,teaching methods,COMMON,4.9303984e-05,1,teaching methods
EVENT,scuffing,COMMON,4.9303984e-05,1,scuffing
OTHER,relevance,COMMON,4.9297254e-05,1,relevance
OTHER,tutoring regulation,COMMON,4.9285656e-05,1,tutoring regulation
OTHER,half,COMMON,4.9280756e-05,1,half
OTHER,chagrin,COMMON,4.9261536e-05,1,chagrin
OTHER,control,COMMON,4.9083425e-05,1,control
OTHER,tenure,COMMON,4.8986763e-05,1,tenure
OTHER,ways,COMMON,4.8980637e-05,1,ways
OTHER,Tenure,COMMON,4.8974576e-05,1,Tenure
OTHER,tenure,COMMON,4.8971568e-05,1,tenure
OTHER,toe,COMMON,4.8938015e-05,1,toe
OTHER,materialism,COMMON,4.8925387e-05,1,materialism
OTHER,reign,COMMON,4.8705428e-05,1,reign
PERSON,community,COMMON,4.86705e-05,1,community
PERSON,community,COMMON,4.866829e-05,1,community
OTHER,community,COMMON,4.8659538e-05,1,community
OTHER,door,COMMON,4.86412e-05,1,door
OTHER,values,COMMON,4.862783e-05,1,values
OTHER,values,COMMON,4.8625774e-05,1,values
OTHER,value,COMMON,4.8621685e-05,1,value
OTHER,part,COMMON,4.8550737e-05,1,part
ORGANIZATION,Division One,PROPER,4.837287e-05,1,Division One
PERSON,Khun,PROPER,4.8330094e-05,1,Khun
OTHER,ways,COMMON,4.8319613e-05,1,ways
OTHER,English,PROPER,4.798927e-05,1,English
OTHER,kinds,COMMON,4.737312e-05,1,kinds
OTHER,research,COMMON,4.7364785e-05,1,research
OTHER,kind,COMMON,4.7354533e-05,1,kind
OTHER,kinds,COMMON,4.731147e-05,1,kinds
OTHER,questions,COMMON,4.7260615e-05,1,questions
OTHER,plenty,COMMON,4.7140435e-05,1,plenty
OTHER,resistance,COMMON,4.7102723e-05,1,resistance
OTHER,importance,COMMON,4.6838166e-05,1,importance
PERSON,many,COMMON,4.68243e-05,1,many
OTHER,excellence,COMMON,4.671393e-05,1,excellence
OTHER,excellence,COMMON,4.6703484e-05,1,excellence
OTHER,excellence,COMMON,4.6691202e-05,1,excellence
OTHER,source,COMMON,4.618137e-05,1,source
OTHER,capabilities,COMMON,4.612983e-05,1,capabilities
OTHER,do learning,COMMON,4.5240482e-05,1,do learning
OTHER,resource,COMMON,4.4587658e-05,1,resource
OTHER,resources,COMMON,4.4581477e-05,1,resources
OTHER,citizenship,COMMON,4.4561362e-05,1,citizenship
OTHER,research,COMMON,4.4547454e-05,1,research
OTHER,S a T,PROPER,4.4281038e-05,1,S a T
OTHER,behavior,COMMON,4.301457e-05,1,behavior
OTHER,anything,COMMON,4.300139e-05,1,anything
OTHER,policies,COMMON,4.2994398e-05,1,policies
OTHER,notion,COMMON,4.2993637e-05,1,notion
OTHER,policies,COMMON,4.2988795e-05,1,policies
OTHER,issues,COMMON,4.298325e-05,1,issues
OTHER,issues,COMMON,4.2981414e-05,1,issues
OTHER,place,COMMON,4.2945878e-05,1,place
OTHER,MALP,PROPER,4.2513708e-05,1,MALP
ORGANIZATION,GPA,PROPER,4.2416865e-05,1,G P A
OTHER,program,COMMON,4.218835e-05,1,program
OTHER,example,COMMON,4.218835e-05,1,example
OTHER,way,COMMON,4.2173233e-05,1,way
OTHER,courses,COMMON,4.2169522e-05,1,courses
OTHER,co curricular programs,COMMON,4.2169522e-05,1,co curricular programs
OTHER,program,COMMON,4.212358e-05,1,program
OTHER,program,COMMON,4.2118536e-05,1,program
OTHER,programmes,COMMON,4.211354e-05,1,programmes
OTHER,programs,COMMON,4.2108593e-05,1,programs
EVENT,Sandy,PROPER,4.2103726e-05,1,Sandy
PERSON,Andi,PROPER,4.2068685e-05,1,Andi
OTHER,idea,COMMON,4.1673607e-05,1,idea
OTHER,program,COMMON,4.160291e-05,1,program
OTHER,er,COMMON,4.139276e-05,1,er
OTHER,questions,COMMON,4.1123796e-05,1,questions
ORGANIZATION,schools,COMMON,4.0422194e-05,1,schools
PERSON,group,COMMON,4.039191e-05,1,group
PERSON,scholars,COMMON,4.0390187e-05,1,scholars
OTHER,approach,COMMON,4.037828e-05,1,approach
PERSON,star,COMMON,3.997941e-05,1,star
OTHER,advantage,COMMON,3.990588e-05,1,advantage
OTHER,eyes,COMMON,3.9886603e-05,1,eyes
OTHER,something,COMMON,3.9756895e-05,1,something
OTHER,most,COMMON,3.944285e-05,1,most
OTHER,mission,COMMON,3.943617e-05,1,mission
OTHER,matter,COMMON,3.9401337e-05,1,matter
PERSON,doctors,COMMON,3.9230996e-05,1,doctors
OTHER,freedom,COMMON,3.9223713e-05,1,freedom
OTHER,call waiting,COMMON,3.9218914e-05,1,call waiting
OTHER,doctor's orders,COMMON,3.9218914e-05,1,doctor's orders
OTHER,fifties,COMMON,3.9215352e-05,1,fifties
OTHER,fifties,COMMON,3.9215352e-05,1,fifties
WORK_OF_ART,book,COMMON,3.9215352e-05,1,book
PERSON,guys,COMMON,3.9202503e-05,1,guys
OTHER,back,COMMON,3.920135e-05,1,back
OTHER,joy,COMMON,3.9191113e-05,1,joy
OTHER,resistance,COMMON,3.9155355e-05,1,resistance
EVENT,reception,COMMON,3.915431e-05,1,reception
OTHER,revisions,COMMON,3.901447e-05,1,revisions
PERSON,Khun B,PROPER,3.888012e-05,1,Khun B
ORGANIZATION,Big 10,PROPER,3.885756e-05,1,Big 10
PERSON,Anna,PROPER,3.8839873e-05,1,Anna
OTHER,difference,COMMON,3.8766e-05,1,difference
OTHER,difference,COMMON,3.8746854e-05,1,difference
ORGANIZATION,Uh,PROPER,3.874426e-05,1,Uh
OTHER,difference,COMMON,3.873987e-05,1,difference
OTHER,difference,COMMON,3.873987e-05,1,difference
OTHER,difference,COMMON,3.8738715e-05,1,difference
OTHER,money,COMMON,3.8715112e-05,1,money
OTHER,tools,COMMON,3.8680148e-05,1,tools
OTHER,service learning opportunities,COMMON,3.8475056e-05,1,service learning opportunities
OTHER,respects,COMMON,3.847331e-05,1,respects
OTHER,effect,COMMON,3.845119e-05,1,effect
PERSON,academia,COMMON,3.845119e-05,1,academia
LOCATION,academia,COMMON,3.844788e-05,1,academia
PERSON,academics,COMMON,3.8446233e-05,1,academics
PERSON,academics,COMMON,3.8438084e-05,1,academics
OTHER,interests,COMMON,3.8438084e-05,1,interests
OTHER,effects,COMMON,3.8438084e-05,1,effects
PERSON,academics,COMMON,3.843326e-05,1,academics
OTHER,responsibility,COMMON,3.843326e-05,1,responsibility
OTHER,opportunities,COMMON,3.7972328e-05,1,opportunities
OTHER,decentralisation,COMMON,3.7601643e-05,1,decentralisation
OTHER,opportunities,COMMON,3.750587e-05,1,opportunities
OTHER,democracy,COMMON,3.7415994e-05,1,democracy
OTHER,democracy,COMMON,3.740594e-05,1,democracy
OTHER,discussion,COMMON,3.6705755e-05,1,discussion
OTHER,notes,COMMON,3.6616664e-05,1,notes
OTHER,curriculum,COMMON,3.629777e-05,1,curriculum
PERSON,others,COMMON,3.629777e-05,1,others
OTHER,students toe work,COMMON,3.6292793e-05,1,students toe work
OTHER,work,COMMON,3.6265603e-05,1,work
PERSON,others,COMMON,3.6259444e-05,1,others
LOCATION,campus,COMMON,3.6244408e-05,1,campus
LOCATION,campus,COMMON,3.6234178e-05,1,campus
LOCATION,campus,COMMON,3.6232734e-05,1,campus
OTHER,subject matter,COMMON,3.614946e-05,1,subject matter
OTHER,many,COMMON,3.614883e-05,1,many
OTHER,connection,COMMON,3.5306297e-05,1,connection
OTHER,level,COMMON,3.5085413e-05,1,level
OTHER,practices,COMMON,3.5066827e-05,1,practices
PERSON,person,COMMON,3.5040382e-05,1,person
PERSON,vice chancellor,COMMON,3.503192e-05,1,vice chancellor
PERSON,Vice Chancellor for Student Affairs,COMMON,3.503192e-05,1,Vice Chancellor for Student Affairs
OTHER,situation,COMMON,3.4452452e-05,1,situation
OTHER,job security,COMMON,3.444819e-05,1,job security
PERSON,foreigners,COMMON,3.4442917e-05,1,foreigners
WORK_OF_ART,papers,COMMON,3.443053e-05,1,papers
OTHER,trends,COMMON,3.4420482e-05,1,trends
OTHER,reality,COMMON,3.4417513e-05,1,reality
PERSON,members,COMMON,3.440298e-05,1,members
PERSON,anybody,COMMON,3.4398246e-05,1,anybody
OTHER,protection,COMMON,3.4030676e-05,1,protection
OTHER,tutoring,COMMON,3.3794277e-05,1,tutoring
OTHER,tutoring,COMMON,3.378964e-05,1,tutoring
OTHER,influence,COMMON,3.378053e-05,1,influence
OTHER,procedures,COMMON,3.3773085e-05,1,procedures
OTHER,influence,COMMON,3.3767225e-05,1,influence
OTHER,purpose,COMMON,3.376433e-05,1,purpose
OTHER,prophecy,COMMON,3.3370583e-05,1,prophecy
OTHER,ship,COMMON,3.325622e-05,1,ship
PERSON,others,COMMON,3.2479948e-05,1,others
OTHER,source,COMMON,3.1676787e-05,1,source
OTHER,something,COMMON,3.153745e-05,1,something
OTHER,schedule,COMMON,3.1515974e-05,1,schedule
OTHER,bonds,COMMON,3.0981537e-05,1,bonds
OTHER,course material,COMMON,3.081979e-05,1,course material
OTHER,direction,COMMON,3.0805884e-05,1,direction
OTHER,tenure,COMMON,3.0801813e-05,1,tenure
OTHER,lives,COMMON,3.079645e-05,1,lives
OTHER,lives,COMMON,3.0795123e-05,1,lives
OTHER,preoccupation,COMMON,3.0787247e-05,1,preoccupation
OTHER,Officer Academic Affairs,COMMON,3.0767023e-05,1,Officer Academic Affairs
EVENT,affair,COMMON,3.0765794e-05,1,affair
LOCATION,classroom,COMMON,3.076457e-05,1,classroom
LOCATION,classroom,COMMON,3.076457e-05,1,classroom
PERSON,nobody,COMMON,2.967898e-05,1,nobody
EVENT,reception,COMMON,2.9640487e-05,1,reception
OTHER,Question answers,COMMON,2.9289446e-05,1,Question answers
PERSON,Ana,PROPER,2.9142977e-05,1,Ana
WORK_OF_ART,Titanic,PROPER,2.9134653e-05,1,Titanic
PERSON,Berg,PROPER,2.9134653e-05,1,Berg
LOCATION,LA,PROPER,2.9097586e-05,1,LA
PERSON,couple,COMMON,2.9070385e-05,1,couple
OTHER,mentoring,COMMON,2.9067733e-05,1,mentoring
OTHER,light,COMMON,2.9058603e-05,1,light
OTHER,pressures,COMMON,2.9058603e-05,1,pressures
EVENT,conversations,COMMON,2.9042249e-05,1,conversations
PERSON,couple,COMMON,2.9030163e-05,1,couple
PERSON,couple,COMMON,2.9030163e-05,1,couple
ORGANIZATION,Office,COMMON,2.9020786e-05,1,Office
WORK_OF_ART,messages,COMMON,2.9020786e-05,1,messages
LOCATION,office,COMMON,2.9020786e-05,1,office
OTHER,activities,COMMON,2.901278e-05,1,activities
OTHER,reputation,COMMON,2.8433067e-05,1,reputation
PERSON,everyone,COMMON,2.7066604e-05,1,everyone
OTHER,tension,COMMON,2.705801e-05,1,tension
OTHER,notions,COMMON,2.7054393e-05,1,notions
OTHER,point,COMMON,2.7046108e-05,1,point
OTHER,meaning,COMMON,2.7042619e-05,1,meaning
OTHER,everything,COMMON,2.7036886e-05,1,everything
EVENT,announcements,COMMON,2.7027916e-05,1,announcements
EVENT,announcements,COMMON,2.7027916e-05,1,announcements
OTHER,symposium,COMMON,2.701811e-05,1,symposium
OTHER,university environment,COMMON,2.701811e-05,1,university environment
OTHER,symposium,COMMON,2.7017037e-05,1,symposium
OTHER,I'm Sorry,PROPER,2.6289752e-05,1,I'm Sorry
PERSON,folks,COMMON,2.6198108e-05,1,folks
OTHER,check,COMMON,2.6057887e-05,1,check
ORGANIZATION,Jacobs,PROPER,2.5398394e-05,1,Jacobs
LOCATION,North,PROPER,2.53808e-05,1,North
OTHER,depth,COMMON,2.4684265e-05,1,depth
EVENT,competitiveness inquest,COMMON,2.4678644e-05,1,competitiveness inquest
OTHER,pecking order,COMMON,2.4677533e-05,1,pecking order
OTHER,threats,COMMON,2.4673127e-05,1,threats
OTHER,reward,COMMON,2.4669866e-05,1,reward
OTHER,inquiry,COMMON,2.4663446e-05,1,inquiry
LOCATION,country,COMMON,2.466239e-05,1,country
OTHER,reforms,COMMON,2.4654068e-05,1,reforms
OTHER,reflections,COMMON,2.4654068e-05,1,reflections
OTHER,Thanks,COMMON,2.4653044e-05,1,Thanks
OTHER,achievement,COMMON,2.4642988e-05,1,achievement
OTHER,schedule,COMMON,2.4637115e-05,1,schedule
OTHER,claims,COMMON,2.4555102e-05,1,claims
PERSON,Umm,PROPER,2.4484649e-05,1,Umm
OTHER,howto,COMMON,2.348483e-05,1,howto
ORGANIZATION,Harbor,PROPER,2.3268543e-05,1,Harbor
OTHER,lives,COMMON,2.318768e-05,1,lives
OTHER,operation,COMMON,2.3012242e-05,1,operation
PERSON,Jacob Booth,PROPER,2.298326e-05,2,"Jacob Booth, Jacob"
OTHER,fashion,COMMON,2.1678243e-05,1,fashion
EVENT,meetings,COMMON,2.167725e-05,1,meetings
OTHER,variety,COMMON,2.167527e-05,1,variety
OTHER,ism,COMMON,2.1674288e-05,1,ism
OTHER,ventures,COMMON,2.1668464e-05,1,ventures
OTHER,haste,COMMON,2.1668464e-05,1,haste
OTHER,barricades,COMMON,2.1668464e-05,1,barricades
EVENT,closing,COMMON,2.1663705e-05,1,closing
OTHER,fat,COMMON,2.1663705e-05,1,fat
OTHER,spirituality,COMMON,2.1659032e-05,1,spirituality
OTHER,room pack,COMMON,2.1642865e-05,1,room pack
OTHER,frying,COMMON,2.1641996e-05,1,frying
OTHER,climate,COMMON,2.1640264e-05,1,climate
OTHER,fusion,COMMON,2.1640264e-05,1,fusion
EVENT,session,COMMON,2.1639402e-05,1,session
OTHER,themes,COMMON,2.1639402e-05,1,themes
OTHER,breakfast,COMMON,2.1634294e-05,1,breakfast
OTHER,wherewithal,COMMON,2.140319e-05,1,wherewithal
LOCATION,venues,COMMON,2.1392962e-05,1,venues
OTHER,announcement,COMMON,2.138538e-05,1,announcement
OTHER,copies,COMMON,2.1371949e-05,1,copies
LOCATION,University club,PROPER,2.0312304e-05,1,University club
OTHER,Tto,COMMON,1.9297438e-05,1,Tto
OTHER,Persistence Graduation,PROPER,1.9094954e-05,1,Persistence Graduation
OTHER,worship,COMMON,1.7562454e-05,1,worship
ORGANIZATION,Office for American Affairs,PROPER,1.7144255e-05,1,Office for American Affairs
OTHER,Spring Symposium,PROPER,1.5961787e-05,1,Spring Symposium
PERSON,Dick McCabe,PROPER,1.5381676e-05,1,Dick McCabe
PERSON,Mohr,PROPER,1.278988e-05,1,Mohr
PERSON,Teo,PROPER,1.2784647e-05,1,Teo
ORGANIZATION,SYRIZA,PROPER,1.27826015e-05,1,SYRIZA
LOCATION,Bloomington,PROPER,1.27826015e-05,1,Bloomington
PERSON,Christian,PROPER,1.0358778e-05,1,Christian
NUMBER,"3,000",COMMON,0,1,"3,000"
NUMBER,one,COMMON,0,1,one
NUMBER,45,COMMON,0,1,45
NUMBER,one,COMMON,0,1,one
NUMBER,One,COMMON,0,1,One
NUMBER,One,COMMON,0,1,One
NUMBER,15,COMMON,0,1,15
NUMBER,17,COMMON,0,1,17
NUMBER,three,COMMON,0,1,three
NUMBER,40,COMMON,0,1,40
NUMBER,20,COMMON,0,1,20
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,100,COMMON,0,1,100
NUMBER,"1,000",COMMON,0,1,"1,000"
NUMBER,four,COMMON,0,1,four
NUMBER,six,COMMON,0,1,six
NUMBER,one,COMMON,0,1,one
NUMBER,100,COMMON,0,1,100
NUMBER,"9,000",COMMON,0,1,"9,000"
NUMBER,1/2,COMMON,0,1,1/2
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,nine,COMMON,0,1,nine
NUMBER,two,COMMON,0,1,two
NUMBER,three,COMMON,0,1,three
NUMBER,two,COMMON,0,1,two
NUMBER,40,COMMON,0,1,40
NUMBER,one,COMMON,0,1,one
NUMBER,100,COMMON,0,1,100
NUMBER,two,COMMON,0,1,two
NUMBER,one,COMMON,0,1,one
DATE,1993,COMMON,0,1,1993
NUMBER,two,COMMON,0,1,two
NUMBER,two,COMMON,0,1,two
NUMBER,One,COMMON,0,1,One
NUMBER,5,COMMON,0,1,5
NUMBER,30,COMMON,0,1,30
NUMBER,40,COMMON,0,1,40
NUMBER,two,COMMON,0,1,two
NUMBER,eight,COMMON,0,1,eight
NUMBER,Five,COMMON,0,1,Five
NUMBER,70,COMMON,0,1,70
NUMBER,1/4,COMMON,0,1,1/4
NUMBER,10,COMMON,0,1,10
NUMBER,one,COMMON,0,1,one
NUMBER,two,COMMON,0,1,two
NUMBER,two,COMMON,0,1,two
NUMBER,"3,000",COMMON,0,1,"3,000"
NUMBER,10,COMMON,0,1,10
NUMBER,three,COMMON,0,1,three
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,two,COMMON,0,1,two
NUMBER,20,COMMON,0,1,20
NUMBER,93,COMMON,0,1,93
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,18,COMMON,0,1,18
NUMBER,30,COMMON,0,1,30
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,1993,COMMON,0,1,1993
