type,text,proper_or_common,salience,num_mentions,mentions
EVENT,term,COMMON,9.6549586e-05,1,term
OTHER,term,COMMON,9.6549586e-05,1,term
OTHER,idea,COMMON,9.649542e-05,1,idea
OTHER,conclusion,COMMON,9.6409436e-05,1,conclusion
OTHER,program,COMMON,9.6409436e-05,1,program
OTHER,program,COMMON,9.640663e-05,1,program
OTHER,fun,COMMON,9.5944255e-05,1,fun
OTHER,go,COMMON,9.593598e-05,1,go
ORGANIZATION,Air Force,PROPER,9.573745e-05,1,Air Force
OTHER,American Servicemen,PROPER,9.565783e-05,1,American Servicemen
ORGANIZATION,Black Panther,PROPER,9.4783776e-05,1,Black Panther
PERSON,other,COMMON,9.32692e-05,1,other
PERSON,witness,COMMON,9.2917435e-05,1,witness
EVENT,times,COMMON,9.2186434e-05,1,times
ORGANIZATION,policy committee,COMMON,9.216735e-05,1,policy committee
OTHER,credit,COMMON,9.187372e-05,1,credit
OTHER,B,COMMON,9.126072e-05,1,B
LOCATION,home,COMMON,9.1080896e-05,1,home
OTHER,front,COMMON,9.106151e-05,1,front
OTHER,case,COMMON,9.104683e-05,1,case
PERSON,sir,COMMON,9.102089e-05,1,sir
OTHER,grades,COMMON,9.1019465e-05,1,grades
EVENT,announcement,COMMON,9.097895e-05,1,announcement
PERSON,Ladies,COMMON,9.095186e-05,1,Ladies
PERSON,ladies,COMMON,9.095186e-05,1,ladies
LOCATION,country,COMMON,9.0638096e-05,1,country
LOCATION,country,COMMON,9.06143e-05,1,country
LOCATION,country,COMMON,9.060843e-05,1,country
EVENT,Cambodian War,PROPER,8.942956e-05,1,Cambodian War
OTHER,issues,COMMON,8.932761e-05,1,issues
OTHER,answer,COMMON,8.9273024e-05,1,answer
OTHER,answer,COMMON,8.917331e-05,1,answer
OTHER,power,COMMON,8.858645e-05,1,power
ORGANIZATION,law school,COMMON,8.793769e-05,1,law school
ORGANIZATION,schools,COMMON,8.77502e-05,1,schools
PERSON,Dean Harvey,PROPER,8.735591e-05,1,Dean Harvey
PERSON,Veterans of Peace,PROPER,8.7308326e-05,1,Veterans of Peace
PERSON,Horst,PROPER,8.729292e-05,1,Horst
ORGANIZATION,The Black Panthers,PROPER,8.723106e-05,1,The Black Panthers
ORGANIZATION,Faculty Action Committee,PROPER,8.6471155e-05,1,Faculty Action Committee
OTHER,recommendations,COMMON,8.645046e-05,1,recommendations
OTHER,contract,COMMON,8.624196e-05,1,contract
OTHER,contract,COMMON,8.6227235e-05,1,contract
ORGANIZATION,Ford Foundation,PROPER,8.5886284e-05,1,Ford Foundation
LOCATION,balcony,COMMON,8.5852706e-05,1,balcony
OTHER,themes,COMMON,8.575567e-05,1,themes
PERSON,man,COMMON,8.532856e-05,1,man
LOCATION,Monroe County,PROPER,8.5186795e-05,1,Monroe County
OTHER,class,COMMON,8.488009e-05,1,class
OTHER,way,COMMON,8.481777e-05,1,way
OTHER,way,COMMON,8.481154e-05,1,way
PERSON,many,COMMON,8.4799176e-05,1,many
OTHER,objection,COMMON,8.47892e-05,1,objection
OTHER,penalty,COMMON,8.474442e-05,1,penalty
WORK_OF_ART,letter,COMMON,8.474176e-05,1,letter
PERSON,crowd,COMMON,8.466766e-05,1,crowd
PERSON,crowd,COMMON,8.466766e-05,1,crowd
OTHER,action,COMMON,8.447147e-05,1,action
OTHER,objection,COMMON,8.377475e-05,1,objection
OTHER,objection,COMMON,8.376637e-05,1,objection
OTHER,Auntie Z,PROPER,8.370162e-05,1,Auntie Z
PERSON,Oda,PROPER,8.329053e-05,1,Oda
LOCATION,I,PROPER,8.3260646e-05,1,I
CONSUMER_GOOD,motorcycle helmets,COMMON,8.324825e-05,1,motorcycle helmets
PERSON,Mark,PROPER,8.32364e-05,1,Mark
EVENT,meeting,COMMON,8.3168605e-05,1,meeting
PERSON,administrators,COMMON,8.3033425e-05,1,administrators
OTHER,details,COMMON,8.17158e-05,1,details
OTHER,more,COMMON,8.1459366e-05,1,more
OTHER,reply,COMMON,8.128061e-05,1,reply
OTHER,matters,COMMON,8.0926984e-05,1,matters
OTHER,mechanisms,COMMON,8.063464e-05,1,mechanisms
PERSON,students,COMMON,8.018684e-05,1,students
OTHER,line,COMMON,7.969847e-05,1,line
LOCATION,parts,COMMON,7.9675374e-05,1,parts
PERSON,Nobody,COMMON,7.965119e-05,1,Nobody
OTHER,part,COMMON,7.963989e-05,1,part
OTHER,part,COMMON,7.956578e-05,1,part
OTHER,part,COMMON,7.955902e-05,1,part
EVENT,vote,COMMON,7.827848e-05,1,vote
ORGANIZATION,Yes,PROPER,7.8170895e-05,2,"Yes, Yes"
PERSON,member,COMMON,7.788801e-05,1,member
OTHER,money,COMMON,7.7817815e-05,1,money
PERSON,members,COMMON,7.77992e-05,1,members
OTHER,protections,COMMON,7.7740086e-05,1,protections
LOCATION,facilities,COMMON,7.76522e-05,1,facilities
OTHER,choice,COMMON,7.732881e-05,1,choice
OTHER,work,COMMON,7.732881e-05,1,work
EVENT,session,COMMON,7.732881e-05,1,session
OTHER,field,COMMON,7.732881e-05,1,field
OTHER,wings,COMMON,7.731247e-05,1,wings
PERSON,neighbour,COMMON,7.730626e-05,1,neighbour
PERSON,anyone,COMMON,7.730626e-05,1,anyone
OTHER,wings,COMMON,7.729886e-05,1,wings
PERSON,anyone,COMMON,7.728908e-05,1,anyone
OTHER,safety,COMMON,7.726034e-05,1,safety
LOCATION,downtown,COMMON,7.7253295e-05,1,downtown
OTHER,charge,COMMON,7.7253295e-05,1,charge
CONSUMER_GOOD,car,COMMON,7.725212e-05,1,car
CONSUMER_GOOD,forest police cars,COMMON,7.725212e-05,1,forest police cars
CONSUMER_GOOD,car,COMMON,7.7248624e-05,1,car
LOCATION,downtown,COMMON,7.7246295e-05,1,downtown
OTHER,charge,COMMON,7.723705e-05,1,charge
OTHER,beginning,COMMON,7.721544e-05,1,beginning
PERSON,Ana,PROPER,7.674436e-05,1,Ana
ORGANIZATION,Top,PROPER,7.672742e-05,1,Top
LOCATION,Washington,PROPER,7.669674e-05,1,Washington
WORK_OF_ART,Diamond,PROPER,7.66648e-05,1,Diamond
LOCATION,English,PROPER,7.666256e-05,1,English
PERSON,Chris Logan,PROPER,7.666256e-05,1,Chris Logan
PERSON,Peter Linton,PROPER,7.666256e-05,1,Peter Linton
PERSON,Shelly Geller,PROPER,7.666256e-05,1,Shelly Geller
LOCATION,Indochinese,PROPER,7.661458e-05,1,Indochinese
ORGANIZATION,Keys,PROPER,7.661034e-05,1,Keys
WORK_OF_ART,comments,COMMON,7.655391e-05,1,comments
OTHER,rights,COMMON,7.593623e-05,1,rights
ORGANIZATION,institution,COMMON,7.588953e-05,1,institution
OTHER,credits,COMMON,7.5850156e-05,1,credits
OTHER,responsibility,COMMON,7.583559e-05,1,responsibility
OTHER,kind,COMMON,7.5803626e-05,1,kind
OTHER,hostility response,COMMON,7.5803626e-05,1,hostility response
OTHER,fact,COMMON,7.383425e-05,1,fact
OTHER,division,COMMON,7.382086e-05,1,division
ORGANIZATION,division,COMMON,7.382086e-05,1,division
OTHER,Sciences,COMMON,7.381896e-05,1,Sciences
OTHER,safety division,COMMON,7.371869e-05,1,safety division
OTHER,facts,COMMON,7.368871e-05,1,facts
PERSON,officers,COMMON,7.3682175e-05,1,officers
OTHER,interest,COMMON,7.335088e-05,1,interest
ORGANIZATION,campus police,COMMON,7.311188e-05,1,campus police
PERSON,Brown,PROPER,7.261467e-05,1,Brown
OTHER,scabs,COMMON,7.175877e-05,1,scabs
OTHER,Arts Arts,COMMON,7.159972e-05,1,Arts Arts
OTHER,arts,COMMON,7.154974e-05,1,arts
OTHER,plan,COMMON,7.1484574e-05,1,plan
PERSON,military leaders,COMMON,7.1468625e-05,1,military leaders
OTHER,constraints,COMMON,7.067723e-05,1,constraints
OTHER,exams,COMMON,7.043433e-05,1,exams
OTHER,majority vote,COMMON,6.919606e-05,1,majority vote
OTHER,majority vote,COMMON,6.919434e-05,1,majority vote
EVENT,student vote,COMMON,6.917401e-05,1,student vote
OTHER,majority,COMMON,6.9170674e-05,1,majority
PERSON,moderator,COMMON,6.916901e-05,1,moderator
OTHER,stage,COMMON,6.9155794e-05,1,stage
OTHER,college,COMMON,6.907465e-05,1,college
OTHER,propaganda,COMMON,6.9071684e-05,1,propaganda
WORK_OF_ART,song,COMMON,6.9015055e-05,1,song
ORGANIZATION,CBS,PROPER,6.8262794e-05,1,CBS
PERSON,congressman,COMMON,6.7929854e-05,1,congressman
OTHER,curriculum,COMMON,6.792531e-05,1,curriculum
OTHER,voting age,COMMON,6.7917426e-05,1,voting age
OTHER,crops,COMMON,6.7917426e-05,1,crops
PERSON,candidate,COMMON,6.791184e-05,1,candidate
OTHER,campaigning practices,COMMON,6.791184e-05,1,campaigning practices
OTHER,half,COMMON,6.791184e-05,1,half
OTHER,arrangements,COMMON,6.790629e-05,1,arrangements
OTHER,structure,COMMON,6.78823e-05,1,structure
OTHER,tape,COMMON,6.787268e-05,1,tape
OTHER,bed,COMMON,6.7864225e-05,1,bed
PERSON,trustees,COMMON,6.7864225e-05,1,trustees
OTHER,prejudice,COMMON,6.786318e-05,1,prejudice
PERSON,chairmen,COMMON,6.786108e-05,1,chairmen
OTHER,noise,COMMON,6.784551e-05,1,noise
EVENT,rally,COMMON,6.7841414e-05,1,rally
LOCATION,health center,COMMON,6.782421e-05,1,health center
OTHER,nothing,COMMON,6.78232e-05,1,nothing
OTHER,tumult,COMMON,6.781326e-05,1,tumult
OTHER,solidarity,COMMON,6.76198e-05,1,solidarity
OTHER,principles,COMMON,6.664614e-05,1,principles
OTHER,majority vote principle,COMMON,6.661325e-05,1,majority vote principle
EVENT,war,COMMON,6.6539345e-05,1,war
LOCATION,Greek,PROPER,6.542003e-05,1,Greek
PERSON,Bill,PROPER,6.532518e-05,1,Bill
PERSON,Braddock,PROPER,6.398655e-05,2,"Braddock, Mr."
OTHER,view,COMMON,6.388391e-05,1,view
OTHER,democracy,COMMON,6.3841726e-05,1,democracy
OTHER,democracy,COMMON,6.3840154e-05,1,democracy
OTHER,democracy,COMMON,6.3837004e-05,1,democracy
OTHER,reason,COMMON,6.3785395e-05,1,reason
OTHER,type,COMMON,6.2273386e-05,1,type
OTHER,ideas,COMMON,6.0783175e-05,1,ideas
OTHER,ideals,COMMON,6.0780105e-05,1,ideals
OTHER,referendum,COMMON,6.0778577e-05,1,referendum
OTHER,problem,COMMON,6.075305e-05,1,problem
OTHER,signs,COMMON,6.0751572e-05,1,signs
OTHER,terms,COMMON,6.0750102e-05,1,terms
OTHER,protection,COMMON,6.0703114e-05,1,protection
OTHER,lives,COMMON,6.0703114e-05,1,lives
OTHER,program,COMMON,6.0681363e-05,1,program
OTHER,education,COMMON,6.0662842e-05,1,education
OTHER,education,COMMON,6.0662842e-05,1,education
OTHER,Much,COMMON,6.064861e-05,1,Much
PERSON,Rick,PROPER,6.0602622e-05,1,Rick
OTHER,liberties,COMMON,5.991841e-05,1,liberties
OTHER,Satin,PROPER,5.9135873e-05,1,Satin
OTHER,quote,COMMON,5.887299e-05,1,quote
LOCATION,Near East,PROPER,5.737687e-05,1,Near East
LOCATION,Africa,PROPER,5.737687e-05,1,Africa
LOCATION,European,PROPER,5.737588e-05,1,European
OTHER,grades,COMMON,5.7304398e-05,1,grades
OTHER,interest,COMMON,5.727987e-05,1,interest
OTHER,unity,COMMON,5.7245903e-05,1,unity
PERSON,graduates,COMMON,5.7238296e-05,1,graduates
PERSON,teachers,COMMON,5.722209e-05,1,teachers
OTHER,justice,COMMON,5.399876e-05,1,justice
OTHER,sentiment,COMMON,5.33865e-05,1,sentiment
OTHER,position,COMMON,5.33865e-05,1,position
OTHER,both,COMMON,5.335203e-05,1,both
ORGANIZATION,police force,COMMON,5.330473e-05,1,police force
OTHER,service,COMMON,5.3261774e-05,1,service
OTHER,napalm,COMMON,5.2621617e-05,1,napalm
PERSON,majority,COMMON,5.2132145e-05,1,majority
LOCATION,II,PROPER,5.0012542e-05,1,I I
OTHER,dissent,COMMON,4.870262e-05,1,dissent
EVENT,council discussion,COMMON,4.869881e-05,1,council discussion
OTHER,connection,COMMON,4.868505e-05,1,connection
OTHER,agenda,COMMON,4.86716e-05,1,agenda
OTHER,limits,COMMON,4.866919e-05,1,limits
PERSON,minorities,COMMON,4.866799e-05,1,minorities
OTHER,society,COMMON,4.866679e-05,1,society
OTHER,Items,COMMON,4.86632e-05,1,Items
OTHER,agenda,COMMON,4.86632e-05,1,agenda
OTHER,man finish,COMMON,4.8620674e-05,1,man finish
EVENT,election,COMMON,4.8604266e-05,1,election
OTHER,problem,COMMON,4.8601367e-05,1,problem
OTHER,70%,COMMON,4.860104e-05,1,70%
OTHER,liberties,COMMON,4.8598897e-05,1,liberties
OTHER,authority,COMMON,4.8391837e-05,1,authority
OTHER,dimensions,COMMON,4.7488364e-05,1,dimensions
OTHER,lives,COMMON,4.6871486e-05,1,lives
ORGANIZATION,political science department,COMMON,4.5797984e-05,1,political science department
PERSON,Dale,PROPER,4.561134e-05,1,Dale
OTHER,hell,COMMON,4.276943e-05,1,hell
OTHER,sympathy,COMMON,4.275841e-05,1,sympathy
OTHER,path,COMMON,4.2736e-05,1,path
OTHER,bitterness,COMMON,4.2728738e-05,1,bitterness
PERSON,President Setting,COMMON,4.2722593e-05,1,President Setting
OTHER,gills,COMMON,4.271955e-05,1,gills
OTHER,default,COMMON,4.271052e-05,1,default
OTHER,court neutrality,COMMON,4.2690044e-05,1,court neutrality
OTHER,project,COMMON,4.268718e-05,1,project
OTHER,rot,COMMON,4.268434e-05,1,rot
OTHER,stone,COMMON,4.267776e-05,1,stone
OTHER,return,COMMON,4.267219e-05,1,return
EVENT,parade,COMMON,4.267219e-05,1,parade
PERSON,children,COMMON,4.2669424e-05,1,children
OTHER,country side,COMMON,4.2660315e-05,1,country side
OTHER,grand,COMMON,4.2659412e-05,1,grand
PERSON,peasants,COMMON,4.2658514e-05,1,peasants
OTHER,service,COMMON,4.0619365e-05,1,service
OTHER,Jab,PROPER,4.010325e-05,1,Jab
OTHER,purpose,COMMON,3.942278e-05,1,purpose
OTHER,decisions,COMMON,3.853379e-05,1,decisions
PERSON,C,PROPER,3.7869315e-05,1,C
PERSON,moderator,COMMON,3.6005717e-05,1,moderator
OTHER,proof,COMMON,3.5326815e-05,1,proof
CONSUMER_GOOD,cars,COMMON,3.4254095e-05,1,cars
CONSUMER_GOOD,guns,COMMON,3.337054e-05,1,guns
OTHER,T. C,PROPER,3.147851e-05,1,T. C
OTHER,Payless,PROPER,3.0326997e-05,1,Payless
PERSON,II,PROPER,2.9470813e-05,1,I I
ORGANIZATION,Automatic,PROPER,2.5225985e-05,1,Automatic
ORGANIZATION,United States Army,PROPER,2.5212908e-05,1,United States Army
ORGANIZATION,TC,PROPER,2.5212354e-05,1,TC
PERSON,Dawn,PROPER,2.5210691e-05,1,Dawn
PERSON,civilians,COMMON,2.154443e-05,1,civilians
PERSON,Stapley,PROPER,1.7770337e-05,1,Stapley
PERSON,professional,COMMON,1.3071721e-13,2,"professional, president"
NUMBER,1958,COMMON,0,1,1958
NUMBER,eight,COMMON,0,1,eight
NUMBER,One,COMMON,0,1,One
NUMBER,one,COMMON,0,1,one
NUMBER,Two,COMMON,0,1,Two
NUMBER,one,COMMON,0,1,one
NUMBER,"12,040",COMMON,0,1,"12,040"
NUMBER,one,COMMON,0,1,one
NUMBER,17,COMMON,0,1,17
NUMBER,"9,000",COMMON,0,1,"9,000"
NUMBER,one,COMMON,0,1,one
NUMBER,1952,COMMON,0,1,1952
NUMBER,1956,COMMON,0,1,1956
NUMBER,two,COMMON,0,1,two
NUMBER,three,COMMON,0,1,three
NUMBER,One,COMMON,0,1,One
NUMBER,eight,COMMON,0,1,eight
NUMBER,2,COMMON,0,1,2
NUMBER,"4,000",COMMON,0,1,"4,000"
NUMBER,three,COMMON,0,1,three
NUMBER,50,COMMON,0,1,50
NUMBER,four,COMMON,0,1,four
NUMBER,two,COMMON,0,1,two
NUMBER,one,COMMON,0,1,one
NUMBER,"1,000",COMMON,0,1,"1,000"
NUMBER,six,COMMON,0,1,six
NUMBER,two,COMMON,0,1,two
NUMBER,20,COMMON,0,1,20
NUMBER,"9,000",COMMON,0,1,"9,000"
NUMBER,two,COMMON,0,1,two
NUMBER,14,COMMON,0,1,14
NUMBER,50,COMMON,0,1,50
NUMBER,three,COMMON,0,1,three
NUMBER,one,COMMON,0,1,one
NUMBER,three,COMMON,0,1,three
NUMBER,one,COMMON,0,1,one
NUMBER,four,COMMON,0,1,four
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,1,COMMON,0,1,1
NUMBER,one,COMMON,0,1,one
NUMBER,two,COMMON,0,1,two
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,1,COMMON,0,1,1
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,500,COMMON,0,1,500
NUMBER,one,COMMON,0,1,one
NUMBER,14,COMMON,0,1,14
NUMBER,One,COMMON,0,1,One
NUMBER,50,COMMON,0,1,50
NUMBER,"1,000",COMMON,0,1,"1,000"
NUMBER,1,COMMON,0,1,1
NUMBER,one,COMMON,0,1,one
NUMBER,four,COMMON,0,1,four
NUMBER,10,COMMON,0,1,10
NUMBER,200,COMMON,0,1,200
NUMBER,"9,000",COMMON,0,1,"9,000"
NUMBER,"9,000",COMMON,0,1,"9,000"
NUMBER,"2,000",COMMON,0,1,"2,000"
NUMBER,seven,COMMON,0,1,seven
NUMBER,three,COMMON,0,1,three
NUMBER,two,COMMON,0,1,two
NUMBER,"3,000,000",COMMON,0,1,"3,000,000"
NUMBER,18,COMMON,0,1,18
NUMBER,19,COMMON,0,1,19
NUMBER,50,COMMON,0,1,50
NUMBER,One,COMMON,0,1,One
NUMBER,one,COMMON,0,1,one
NUMBER,200,COMMON,0,1,200
NUMBER,30,COMMON,0,1,30
NUMBER,70,COMMON,0,1,70
NUMBER,10,COMMON,0,1,10
NUMBER,two,COMMON,0,1,two
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,seven,COMMON,0,1,seven
NUMBER,1970,COMMON,0,1,1970
NUMBER,50,COMMON,0,1,50
NUMBER,one,COMMON,0,1,one
NUMBER,one,COMMON,0,1,one
NUMBER,Two,COMMON,0,1,Two
PRICE,$50,COMMON,0,1,$50
DATE,2 May,COMMON,0,1,2 May
DATE,1958,COMMON,0,1,1958
DATE,1970,COMMON,0,1,1970
DATE,1952,COMMON,0,1,1952
DATE,1956,COMMON,0,1,1956
DATE,1970,COMMON,0,1,1970
PRICE,$50,COMMON,0,1,$50
PRICE,$400,COMMON,0,1,$400
NUMBER,12,COMMON,0,1,12
PRICE,$50,COMMON,0,1,$50
PRICE,$500,COMMON,0,1,$500
PRICE,$50,COMMON,0,1,$50
PRICE,$500,COMMON,0,1,$500
PRICE,$446.80,COMMON,0,1,$446.80
PRICE,"$3,000,000",COMMON,0,1,"$3,000,000"
NUMBER,two,COMMON,0,1,two
NUMBER,four,COMMON,0,1,four
NUMBER,One,COMMON,0,1,One
NUMBER,5,COMMON,0,1,5
NUMBER,1970,COMMON,0,1,1970
NUMBER,one,COMMON,0,1,one
NUMBER,"9,000",COMMON,0,1,"9,000"
NUMBER,20,COMMON,0,1,20
NUMBER,7,COMMON,0,1,7
NUMBER,"9,000",COMMON,0,1,"9,000"
NUMBER,500,COMMON,0,1,500
NUMBER,50,COMMON,0,1,50
NUMBER,one,COMMON,0,1,one
NUMBER,two,COMMON,0,1,two
NUMBER,One,COMMON,0,1,One
NUMBER,two,COMMON,0,1,two
NUMBER,30,COMMON,0,1,30
NUMBER,one,COMMON,0,1,one
NUMBER,two,COMMON,0,1,two
NUMBER,446.80,COMMON,0,1,446.80
NUMBER,one,COMMON,0,1,one
NUMBER,400,COMMON,0,1,400
NUMBER,nine,COMMON,0,1,nine
NUMBER,one,COMMON,0,1,one
NUMBER,500,COMMON,0,1,500
NUMBER,one,COMMON,0,1,one
NUMBER,10,COMMON,0,1,10
NUMBER,400,COMMON,0,1,400
NUMBER,40,COMMON,0,1,40
NUMBER,two,COMMON,0,1,two
NUMBER,two,COMMON,0,1,two
NUMBER,Five,COMMON,0,1,Five
NUMBER,3/4,COMMON,0,1,3/4
NUMBER,40,COMMON,0,1,40
NUMBER,one,COMMON,0,1,one
NUMBER,10,COMMON,0,1,10
